kickoff_et,away,home,spread_away,spread_away_price,spread_home,spread_home_price,total,over_price,under_price,ml_away,ml_home,spreads_book,totals_book,h2h_book
2026-01-10 16:30:00-05:00,Los Angeles Rams,Carolina Panthers,-10.5,-105,10.5,-115,45.5,-115,-105,-600,440,DraftKings,DraftKings,DraftKings
2026-01-10 20:00:00-05:00,Green Bay Packers,Chicago Bears,-1.5,-115,1.5,-105,44.5,-112,-108,-130,110,DraftKings,DraftKings,DraftKings
2026-01-11 13:00:00-05:00,Buffalo Bills,Jacksonville Jaguars,1.5,-122,-1.5,102,51.5,-112,-108,-110,-110,DraftKings,DraftKings,DraftKings
2026-01-11 16:30:00-05:00,San Francisco 49ers,Philadelphia Eagles,6.0,-112,-6.0,-108,44.5,-108,-112,215,-265,DraftKings,DraftKings,DraftKings
2026-01-11 20:00:00-05:00,Los Angeles Chargers,New England Patriots,3.5,-112,-3.5,-108,45.5,-115,-105,160,-192,DraftKings,DraftKings,DraftKings
2026-01-12 20:00:00-05:00,Houston Texans,Pittsburgh Steelers,-3.0,-102,3.0,-118,38.5,-105,-115,-155,130,DraftKings,DraftKings,DraftKings
